Company,CIK,Date,Word Count,Sentiment Score,Sentiment Category,Positive Words,Negative Words,Key Sentiment Words,Boilerplate Percentage,Sentence Count,Max Sentence Length,Flesch Reading Ease,Flesch-Kincaid Grade Level,Gunning-Fog Index,Year,Company Presence by Year,Total Reports by Company
PULTEGROUP INC MI,822416,2005-10-03,7485,-0.051914341,Slightly Negative,"{'great': 1, 'positive': 1, 'gain': 16, 'improve': 2, 'profitability': 1, 'efficiency': 1, 'best': 2, 'effective': 14, 'charitable': 2, 'profitable': 1, 'opportunity': 2, 'favorable': 11, 'enhance': 1, 'strong': 5, 'improvement': 2, 'benefit': 6}","{'unfunded': 1, 'defer': 1, 'writeoffs': 1, 'challenge': 1, 'cancel': 1, 'restructure': 1, 'cancellation': 1, 'negative': 1, 'writedown': 2, 'adverse': 2, 'loss': 19, 'litigation': 1, 'omit': 12, 'volatility': 1, 'impaired': 2, 'delayed': 2, 'slow': 1, 'damage': 2, 'restructuring': 2, 'critical': 4, 'defect': 1, 'writeoff': 1, 'lose': 1, 'breach': 2, 'adversely': 1, 'impairment': 7, 'closing': 6, 'discontinue': 9, 'unfavorable': 1, 'dispose': 3, 'shortage': 1, 'ineffective': 1}","[('loss', 19), ('gain', 16), ('effective', 14), ('omit', 12), ('favorable', 11), ('discontinue', 9), ('impairment', 7), ('closing', 6), ('benefit', 6), ('strong', 5), ('critical', 4), ('dispose', 3), ('improve', 2), ('damage', 2), ('writedown', 2), ('opportunity', 2), ('adverse', 2), ('restructuring', 2), ('charitable', 2), ('improvement', 2)]",0.749101079,329,212,43.63,11.9,9.63,2005,74/100,20/20
PULTEGROUP INC MI,822416,2006-10-03,8236,-0.082164329,Slightly Negative,"{'great': 1, 'enable': 1, 'positive': 1, 'gain': 13, 'achieve': 1, 'improve': 2, 'efficiency': 1, 'best': 1, 'effective': 14, 'charitable': 2, 'profitable': 2, 'opportunity': 1, 'favorable': 11, 'strong': 4, 'improvement': 2, 'benefit': 4}","{'correction': 1, 'unfunded': 1, 'defer': 2, 'error': 2, 'writeoffs': 2, 'unable': 1, 'misrepresentation': 1, 'cancel': 1, 'restructure': 1, 'cancellation': 1, 'writedown': 2, 'adverse': 2, 'loss': 23, 'omit': 10, 'impaired': 2, 'slow': 1, 'damage': 2, 'critical': 4, 'fraud': 1, 'defect': 1, 'bad': 1, 'writeoff': 2, 'breach': 3, 'omission': 1, 'adversely': 1, 'impairment': 7, 'force': 1, 'closing': 3, 'discontinue': 15, 'negatively': 1, 'unfavorable': 1, 'dispose': 3, 'restate': 1, 'ineffective': 1}","[('loss', 23), ('discontinue', 15), ('effective', 14), ('gain', 13), ('favorable', 11), ('omit', 10), ('impairment', 7), ('strong', 4), ('benefit', 4), ('critical', 4), ('closing', 3), ('dispose', 3), ('breach', 3), ('improve', 2), ('damage', 2), ('writedown', 2), ('adverse', 2), ('writeoff', 2), ('writeoffs', 2), ('charitable', 2)]",0.776965265,362,213,44.24,11.7,9.24,2006,84/100,20/20
PULTEGROUP INC MI,822416,2007-02-23,12106,-0.214382632,Negative,"{'great': 2, 'enable': 3, 'successful': 2, 'positive': 1, 'gain': 15, 'positively': 6, 'improve': 2, 'profitability': 2, 'efficiency': 1, 'best': 2, 'effective': 8, 'profitable': 3, 'opportunity': 2, 'strengthen': 1, 'advantage': 1, 'stable': 1, 'favorable': 9, 'strong': 4, 'improvement': 2, 'benefit': 2}","{'weaken': 9, 'defer': 4, 'unpaid': 1, 'forfeit': 1, 'error': 1, 'lack': 1, 'writeoffs': 11, 'unable': 1, 'misrepresentation': 1, 'challenge': 2, 'cancel': 2, 'cease': 1, 'cancellation': 39, 'difficult': 3, 'writedown': 2, 'dissolution': 1, 'loss': 35, 'litigation': 2, 'omit': 13, 'volatility': 1, 'challenged': 1, 'impaired': 4, 'slow': 3, 'damage': 2, 'delay': 1, 'closure': 2, 'critical': 3, 'fraud': 1, 'defect': 1, 'bad': 1, 'writeoff': 14, 'decline': 2, 'breach': 3, 'omission': 1, 'adversely': 1, 'impairment': 15, 'closing': 4, 'discontinue': 20, 'closeout': 3, 'negatively': 9, 'foreclosure': 1, 'dispose': 1, 'restate': 1, 'ineffective': 1, 'worsen': 1}","[('cancellation', 39), ('loss', 35), ('discontinue', 20), ('impairment', 15), ('gain', 15), ('writeoff', 14), ('omit', 13), ('writeoffs', 11), ('weaken', 9), ('favorable', 9), ('negatively', 9), ('effective', 8), ('positively', 6), ('closing', 4), ('strong', 4), ('impaired', 4), ('defer', 4), ('enable', 3), ('slow', 3), ('difficult', 3)]",1.483274375,483,265,42.82,12.2,9.39,2007,83/100,20/20
PULTEGROUP INC MI,822416,2008-02-25,10169,-0.342313788,Negative,"{'great': 2, 'enable': 2, 'successful': 1, 'positive': 2, 'gain': 10, 'positively': 4, 'improve': 2, 'profitability': 5, 'efficiency': 3, 'best': 2, 'adequately': 1, 'effective': 6, 'profitable': 3, 'opportunity': 2, 'strengthen': 1, 'advantage': 1, 'favorable': 2, 'benefit': 7, 'strength': 1}","{'weaken': 6, 'defer': 9, 'forfeit': 1, 'error': 1, 'unfavorably': 1, 'lack': 2, 'writeoffs': 4, 'weakness': 1, 'fail': 1, 'unable': 2, 'misrepresentation': 1, 'challenge': 4, 'cancel': 1, 'cancellation': 28, 'negative': 2, 'difficult': 11, 'difficulty': 1, 'doubtful': 1, 'adverse': 1, 'loss': 40, 'limitation': 3, 'default': 1, 'nonperforming': 1, 'litigation': 1, 'caution': 1, 'omit': 12, 'volatility': 1, 'challenged': 3, 'scrutinize': 1, 'persistence': 1, 'impaired': 1, 'slow': 1, 'delay': 1, 'restructuring': 2, 'closure': 2, 'critical': 3, 'fraud': 1, 'writedowns': 1, 'defect': 1, 'bad': 1, 'deteriorate': 4, 'downgrade': 3, 'writeoff': 5, 'decline': 13, 'omission': 1, 'adversely': 2, 'foreclose': 1, 'impairment': 56, 'closing': 7, 'discontinue': 11, 'poor': 1, 'nonconforming': 1, 'violation': 1, 'negatively': 3, 'bankruptcy': 1, 'foreclosure': 1, 'unfavorable': 1, 'dispose': 1, 'penalty': 1, 'restate': 1, 'worsen': 1}","[('impairment', 56), ('loss', 40), ('cancellation', 28), ('decline', 13), ('omit', 12), ('difficult', 11), ('discontinue', 11), ('gain', 10), ('defer', 9), ('closing', 7), ('benefit', 7), ('weaken', 6), ('effective', 6), ('profitability', 5), ('writeoff', 5), ('writeoffs', 4), ('challenge', 4), ('deteriorate', 4), ('positively', 4), ('challenged', 3)]",0.0,449,311,43.32,12.0,9.47,2008,83/100,20/20
PULTEGROUP INC MI,822416,2009-02-26,10072,-0.354735152,Negative,"{'great': 2, 'enable': 1, 'stabilization': 1, 'positive': 1, 'gain': 6, 'improve': 2, 'profitability': 3, 'efficiency': 3, 'best': 2, 'adequately': 1, 'effective': 11, 'profitable': 2, 'opportunity': 2, 'strengthen': 1, 'advantage': 1, 'satisfy': 3, 'favorable': 1, 'stabilize': 2, 'able': 2, 'benefit': 4}","{'weaken': 2, 'unemployment': 1, 'defer': 10, 'forfeit': 1, 'error': 1, 'idle': 1, 'unfavorably': 2, 'lack': 1, 'writeoffs': 3, 'weakness': 1, 'dispute': 1, 'fail': 2, 'terminate': 1, 'unable': 1, 'challenge': 4, 'cancel': 1, 'cancellation': 19, 'negative': 4, 'difficult': 9, 'difficulty': 2, 'doubtful': 1, 'adverse': 2, 'loss': 56, 'limitation': 6, 'default': 1, 'nonperforming': 1, 'omit': 13, 'volatility': 6, 'challenged': 1, 'scrutinize': 1, 'lag': 1, 'persistence': 1, 'impaired': 2, 'slow': 1, 'delay': 1, 'restructuring': 5, 'nonrecoverable': 1, 'closure': 1, 'critical': 4, 'expose': 1, 'writedowns': 1, 'defect': 1, 'deteriorate': 4, 'writeoff': 4, 'decline': 10, 'termination': 1, 'omission': 1, 'adversely': 4, 'unsold': 1, 'foreclose': 1, 'impairment': 37, 'closing': 10, 'discontinue': 9, 'failure': 2, 'poor': 1, 'nonconforming': 1, 'violation': 3, 'negatively': 2, 'foreclosure': 2, 'dispose': 1, 'penalty': 2, 'worsen': 1}","[('loss', 56), ('impairment', 37), ('cancellation', 19), ('omit', 13), ('effective', 11), ('closing', 10), ('decline', 10), ('defer', 10), ('difficult', 9), ('discontinue', 9), ('volatility', 6), ('limitation', 6), ('gain', 6), ('restructuring', 5), ('writeoff', 4), ('challenge', 4), ('negative', 4), ('benefit', 4), ('deteriorate', 4), ('adversely', 4)]",0.0,427,261,44.03,11.8,9.27,2009,87/100,20/20
PULTEGROUP INC MI,822416,2010-02-19,11772,-0.323509253,Negative,"{'great': 1, 'enable': 1, 'positive': 5, 'gain': 3, 'achieve': 1, 'improve': 2, 'profitability': 2, 'despite': 2, 'efficiency': 2, 'best': 3, 'adequately': 1, 'effective': 11, 'profitable': 1, 'opportunity': 2, 'strengthen': 1, 'advantage': 1, 'satisfy': 2, 'favorable': 1, 'stabilize': 1, 'able': 3, 'improvement': 1, 'benefit': 13}","{'weaken': 1, 'moratorium': 1, 'unemployment': 2, 'defer': 11, 'forfeit': 1, 'error': 1, 'idle': 1, 'unfavorably': 1, 'lack': 1, 'writeoffs': 1, 'weakness': 1, 'fail': 1, 'terminate': 1, 'unable': 1, 'challenge': 1, 'cancel': 2, 'cancellation': 17, 'negative': 7, 'difficult': 7, 'difficulty': 2, 'doubtful': 1, 'unanticipated': 1, 'adverse': 2, 'severity': 1, 'loss': 78, 'limitation': 6, 'default': 4, 'nonperforming': 1, 'omit': 9, 'inadequate': 1, 'volatility': 7, 'challenged': 1, 'lag': 1, 'persistence': 1, 'impaired': 4, 'slow': 2, 'delay': 1, 'restructuring': 1, 'cut': 1, 'critical': 5, 'fraud': 1, 'expose': 2, 'writedowns': 1, 'defect': 1, 'deteriorate': 3, 'writeoff': 2, 'decline': 7, 'termination': 1, 'omission': 1, 'adversely': 7, 'unnecessary': 1, 'unsold': 1, 'foreclose': 1, 'impairment': 41, 'closing': 8, 'discontinue': 7, 'failure': 3, 'poor': 1, 'violation': 4, 'liquidation': 1, 'negatively': 3, 'foreclosure': 4, 'dispose': 1, 'penalty': 2, 'restate': 1, 'worsen': 2}","[('loss', 78), ('impairment', 41), ('cancellation', 17), ('benefit', 13), ('effective', 11), ('defer', 11), ('omit', 9), ('closing', 8), ('decline', 7), ('negative', 7), ('difficult', 7), ('volatility', 7), ('discontinue', 7), ('adversely', 7), ('limitation', 6), ('positive', 5), ('critical', 5), ('violation', 4), ('default', 4), ('impaired', 4)]",0.0,479,286,43.83,11.8,9.29,2010,89/100,20/20
PULTEGROUP INC MI,822416,2011-10-02,13907,-0.2736695,Negative,"{'great': 4, 'enable': 1, 'favorably': 1, 'stabilization': 1, 'honor': 1, 'positive': 5, 'gain': 3, 'achieve': 4, 'improve': 8, 'profitability': 7, 'efficiency': 4, 'best': 3, 'adequately': 1, 'effective': 7, 'opportunity': 3, 'efficient': 2, 'strengthen': 1, 'advantage': 1, 'satisfy': 3, 'resolve': 1, 'stable': 3, 'favorable': 2, 'able': 2, 'strong': 1, 'improvement': 3, 'benefit': 18}","{'weaken': 1, 'unemployment': 2, 'defer': 8, 'forfeit': 1, 'error': 1, 'idle': 1, 'unfavorably': 1, 'writeoffs': 2, 'weakness': 1, 'fail': 1, 'terminate': 1, 'unable': 1, 'challenge': 5, 'cancel': 2, 'restructure': 1, 'cancellation': 13, 'negative': 8, 'difficult': 5, 'difficulty': 2, 'doubtful': 1, 'fault': 1, 'unanticipated': 1, 'adverse': 3, 'severity': 2, 'loss': 83, 'limitation': 6, 'default': 4, 'nonperforming': 1, 'reluctance': 1, 'omit': 14, 'inadequate': 1, 'volatility': 7, 'challenged': 1, 'persistence': 1, 'impaired': 5, 'slow': 2, 'delay': 1, 'restructuring': 3, 'critical': 6, 'fraud': 1, 'expose': 2, 'writedowns': 1, 'defect': 6, 'deteriorate': 1, 'writeoff': 2, 'decline': 6, 'breach': 1, 'omission': 1, 'adversely': 7, 'unsold': 1, 'foreclose': 1, 'impairment': 58, 'closing': 8, 'violate': 1, 'weak': 1, 'discontinue': 1, 'failure': 3, 'poor': 1, 'violation': 4, 'liquidation': 1, 'negatively': 2, 'foreclosure': 3, 'unfavorable': 1, 'dispose': 1, 'penalty': 2, 'restate': 2, 'downturn': 1, 'sharply': 1, 'stringent': 1, 'worsen': 2}","[('loss', 83), ('impairment', 58), ('benefit', 18), ('omit', 14), ('cancellation', 13), ('improve', 8), ('closing', 8), ('negative', 8), ('defer', 8), ('profitability', 7), ('effective', 7), ('volatility', 7), ('adversely', 7), ('decline', 6), ('defect', 6), ('limitation', 6), ('critical', 6), ('positive', 5), ('challenge', 5), ('difficult', 5)]",0.0,528,221,33.34,13.8,9.99,2011,92/100,20/20
PULTEGROUP INC MI,822416,2012-09-02,12874,-0.273299748,Negative,"{'great': 4, 'enable': 1, 'favorably': 2, 'stabilization': 1, 'distinction': 1, 'honor': 1, 'positive': 7, 'gain': 3, 'improve': 22, 'profitability': 7, 'efficiency': 2, 'best': 3, 'effective': 6, 'opportunity': 3, 'efficient': 3, 'advantage': 1, 'satisfy': 1, 'resolve': 1, 'stable': 4, 'favorable': 2, 'able': 2, 'improvement': 5, 'benefit': 17}","{'unemployment': 2, 'defer': 8, 'unpaid': 1, 'error': 5, 'idle': 1, 'writeoffs': 3, 'weakness': 1, 'terminate': 1, 'unresolved': 1, 'threaten': 1, 'unable': 1, 'challenge': 4, 'problem': 1, 'cancel': 2, 'cease': 1, 'restructure': 1, 'cancellation': 6, 'negative': 1, 'difficult': 4, 'doubtful': 1, 'fault': 2, 'writedown': 2, 'adverse': 4, 'severity': 8, 'defendant': 2, 'loss': 81, 'limitation': 2, 'default': 3, 'exacerbate': 2, 'omit': 11, 'volatility': 4, 'persistence': 1, 'impaired': 2, 'riskier': 2, 'restructuring': 3, 'complicate': 1, 'critical': 2, 'expose': 1, 'writedowns': 1, 'defect': 7, 'deteriorate': 1, 'writeoff': 1, 'decline': 11, 'breach': 1, 'termination': 4, 'late': 1, 'omission': 5, 'allege': 2, 'adversely': 4, 'unsold': 2, 'foreclose': 1, 'impairment': 25, 'closing': 53, 'discontinue': 1, 'closeout': 2, 'violation': 1, 'negatively': 2, 'foreclosure': 1, 'unfavorable': 2, 'dispose': 1, 'penalty': 3, 'downturn': 3, 'restructurings': 1, 'worsen': 1}","[('loss', 81), ('closing', 53), ('impairment', 25), ('improve', 22), ('benefit', 17), ('omit', 11), ('decline', 11), ('severity', 8), ('defer', 8), ('profitability', 7), ('positive', 7), ('defect', 7), ('cancellation', 6), ('effective', 6), ('omission', 5), ('improvement', 5), ('error', 5), ('great', 4), ('adverse', 4), ('challenge', 4)]",0.0,502,327,41.5,12.7,10.21,2012,94/100,20/20
PULTEGROUP INC MI,822416,2013-06-02,11101,-0.246483979,Negative,"{'great': 3, 'enable': 1, 'favorably': 2, 'efficiently': 1, 'honor': 1, 'positive': 8, 'gain': 5, 'improve': 29, 'profitability': 11, 'despite': 1, 'efficiency': 3, 'best': 2, 'effective': 4, 'profitable': 1, 'opportunity': 3, 'efficient': 1, 'advantage': 1, 'satisfy': 1, 'resolve': 1, 'stable': 1, 'favorable': 3, 'enhance': 2, 'able': 1, 'improvement': 4, 'benefit': 11}","{'unemployment': 2, 'defer': 9, 'unpaid': 1, 'error': 5, 'idle': 1, 'lack': 1, 'writeoffs': 4, 'weakness': 1, 'unresolved': 1, 'threaten': 1, 'unable': 1, 'challenge': 5, 'problem': 1, 'cancel': 2, 'cease': 1, 'cancellation': 6, 'negative': 5, 'difficult': 1, 'fault': 2, 'writedown': 3, 'adverse': 4, 'severity': 8, 'defendant': 2, 'loss': 70, 'limitation': 1, 'default': 3, 'exacerbate': 2, 'omit': 11, 'volatility': 3, 'escalate': 1, 'impaired': 2, 'riskier': 2, 'restructuring': 2, 'complicate': 1, 'breakdown': 1, 'critical': 2, 'expose': 1, 'defect': 7, 'deteriorate': 1, 'writeoff': 1, 'decline': 5, 'breach': 1, 'late': 1, 'omission': 5, 'allege': 2, 'adversely': 2, 'unsold': 3, 'foreclose': 1, 'impairment': 13, 'force': 1, 'closing': 47, 'closeout': 2, 'violation': 1, 'negatively': 1, 'unfavorable': 3, 'penalty': 2, 'downturn': 3}","[('loss', 70), ('closing', 47), ('improve', 29), ('impairment', 13), ('profitability', 11), ('omit', 11), ('benefit', 11), ('defer', 9), ('positive', 8), ('severity', 8), ('defect', 7), ('cancellation', 6), ('omission', 5), ('challenge', 5), ('decline', 5), ('negative', 5), ('error', 5), ('gain', 5), ('adverse', 4), ('writeoffs', 4)]",0.0,418,327,40.48,13.1,10.8,2013,94/100,20/20
PULTEGROUP INC MI,822416,2014-05-02,11549,-0.212885154,Negative,"{'great': 1, 'enable': 1, 'proactively': 1, 'honor': 1, 'positive': 9, 'gain': 4, 'improve': 36, 'profitability': 8, 'accomplish': 1, 'despite': 1, 'efficiency': 1, 'best': 2, 'effective': 5, 'profitable': 3, 'opportunity': 2, 'satisfy': 1, 'resolve': 1, 'favorable': 7, 'enhance': 3, 'able': 3, 'strong': 3, 'improvement': 7, 'benefit': 16}","{'weaken': 1, 'unemployment': 1, 'defer': 21, 'unpaid': 1, 'error': 5, 'idle': 1, 'lack': 1, 'writeoffs': 4, 'dispute': 4, 'faulty': 2, 'unresolved': 1, 'threaten': 1, 'unable': 1, 'challenge': 3, 'problem': 1, 'cancel': 2, 'cease': 1, 'cancellation': 6, 'negative': 4, 'writedown': 2, 'adverse': 1, 'severity': 3, 'defendant': 2, 'loss': 68, 'limitation': 1, 'default': 3, 'omit': 11, 'volatility': 4, 'impaired': 2, 'slow': 4, 'riskier': 2, 'restructuring': 1, 'complicate': 1, 'breakdown': 1, 'critical': 2, 'expose': 1, 'defect': 6, 'writeoff': 2, 'decline': 5, 'breach': 1, 'omission': 5, 'allege': 2, 'adversely': 2, 'unnecessary': 1, 'unsold': 2, 'foreclose': 1, 'impairment': 21, 'force': 1, 'closing': 41, 'closeout': 1, 'violation': 1, 'inevitable': 2, 'unfavorable': 1, 'penalty': 2, 'downturn': 1, 'worsen': 1}","[('loss', 68), ('closing', 41), ('improve', 36), ('impairment', 21), ('defer', 21), ('benefit', 16), ('omit', 11), ('positive', 9), ('profitability', 8), ('favorable', 7), ('improvement', 7), ('cancellation', 6), ('defect', 6), ('omission', 5), ('effective', 5), ('decline', 5), ('error', 5), ('slow', 4), ('writeoffs', 4), ('negative', 4)]",0.0,440,325,40.99,12.9,10.53,2014,97/100,20/20
PULTEGROUP INC MI,822416,2015-04-02,9941,-0.178051149,Negative,"{'great': 2, 'enable': 1, 'beneficial': 1, 'proactively': 1, 'positive': 11, 'gain': 3, 'improve': 20, 'profitability': 5, 'accomplish': 1, 'optimistic': 1, 'efficiency': 1, 'best': 2, 'effective': 7, 'opportunity': 1, 'resolve': 1, 'stable': 1, 'favorable': 7, 'able': 1, 'improvement': 3, 'benefit': 17}","{'weaken': 1, 'unemployment': 1, 'defer': 22, 'unpaid': 1, 'error': 4, 'idle': 1, 'writeoffs': 3, 'dispute': 4, 'faulty': 1, 'unresolved': 1, 'unable': 1, 'challenge': 1, 'cancel': 2, 'cancellation': 6, 'negative': 3, 'fault': 1, 'writedown': 1, 'severity': 2, 'defendant': 1, 'loss': 35, 'limitation': 1, 'omit': 10, 'volatility': 3, 'lag': 2, 'impaired': 2, 'slow': 3, 'complicate': 1, 'breakdown': 1, 'critical': 1, 'expose': 1, 'defect': 4, 'writeoff': 2, 'decline': 5, 'omission': 4, 'allege': 1, 'adversely': 2, 'unnecessary': 1, 'unsold': 2, 'foreclose': 1, 'impairment': 9, 'force': 1, 'closing': 44, 'closeout': 1, 'violation': 1, 'penalty': 2}","[('closing', 44), ('loss', 35), ('defer', 22), ('improve', 20), ('benefit', 17), ('positive', 11), ('omit', 10), ('impairment', 9), ('favorable', 7), ('effective', 7), ('cancellation', 6), ('profitability', 5), ('decline', 5), ('omission', 4), ('defect', 4), ('dispute', 4), ('error', 4), ('slow', 3), ('writeoffs', 3), ('negative', 3)]",0.0,393,325,42.11,12.5,10.14,2015,94/100,20/20
PULTEGROUP INC MI,822416,2016-08-02,9572,-0.198830409,Negative,"{'great': 3, 'enable': 1, 'beneficial': 1, 'positive': 7, 'gain': 3, 'achieve': 2, 'improve': 9, 'profitability': 2, 'accomplish': 1, 'optimistic': 1, 'efficiency': 1, 'best': 2, 'effective': 7, 'opportunity': 1, 'resolve': 1, 'stable': 2, 'favorable': 6, 'strong': 2, 'improvement': 4, 'benefit': 10}","{'defer': 14, 'unpaid': 1, 'error': 3, 'idle': 1, 'writeoffs': 3, 'dispute': 4, 'faulty': 2, 'unable': 1, 'challenge': 3, 'cancel': 2, 'cancellation': 6, 'concern': 1, 'negative': 3, 'difficult': 1, 'volatile': 1, 'adverse': 2, 'severity': 1, 'loss': 31, 'limitation': 1, 'omit': 10, 'volatility': 4, 'lag': 2, 'impaired': 2, 'slow': 2, 'delay': 5, 'breakdown': 1, 'critical': 1, 'expose': 1, 'defect': 3, 'decline': 5, 'omission': 3, 'adversely': 2, 'unsold': 2, 'impairment': 8, 'force': 1, 'closing': 49, 'closeout': 1, 'penalty': 2}","[('closing', 49), ('loss', 31), ('defer', 14), ('omit', 10), ('benefit', 10), ('improve', 9), ('impairment', 8), ('positive', 7), ('effective', 7), ('cancellation', 6), ('favorable', 6), ('delay', 5), ('decline', 5), ('improvement', 4), ('volatility', 4), ('dispute', 4), ('great', 3), ('omission', 3), ('writeoffs', 3), ('challenge', 3)]",0.0,376,387,43.02,12.2,9.69,2016,87/100,20/20
PULTEGROUP INC MI,822416,2017-01-02,9763,-0.161448141,Negative,"{'great': 2, 'enable': 1, 'favorably': 1, 'pleased': 1, 'positive': 4, 'confident': 1, 'gain': 4, 'achieve': 3, 'improve': 5, 'profitability': 2, 'accomplish': 1, 'efficiency': 3, 'best': 2, 'effective': 8, 'opportunity': 1, 'efficient': 1, 'resolve': 1, 'stable': 2, 'favorable': 6, 'strong': 2, 'improvement': 4, 'benefit': 6}","{'unemployment': 1, 'defer': 11, 'unpaid': 1, 'error': 3, 'idle': 1, 'writeoffs': 4, 'dispute': 5, 'faulty': 2, 'unable': 1, 'challenge': 2, 'cancel': 2, 'cancellation': 5, 'negative': 3, 'volatile': 1, 'adverse': 3, 'severity': 1, 'loss': 23, 'limitation': 1, 'omit': 10, 'volatility': 3, 'lag': 1, 'delay': 5, 'restructuring': 1, 'breakdown': 1, 'critical': 1, 'defect': 4, 'decline': 3, 'omission': 3, 'adversely': 2, 'unsold': 2, 'impairment': 5, 'force': 1, 'closing': 45, 'penalty': 2, 'restate': 1}","[('closing', 45), ('loss', 23), ('defer', 11), ('omit', 10), ('effective', 8), ('favorable', 6), ('benefit', 6), ('improve', 5), ('cancellation', 5), ('delay', 5), ('dispute', 5), ('impairment', 5), ('positive', 4), ('writeoffs', 4), ('improvement', 4), ('defect', 4), ('gain', 4), ('adverse', 3), ('omission', 3), ('decline', 3)]",0.0,382,323,43.02,12.2,9.72,2017,84/100,20/20
PULTEGROUP INC MI,822416,2018-07-02,9550,-0.191220486,Negative,"{'great': 2, 'enable': 1, 'favorably': 1, 'positive': 4, 'confident': 1, 'gain': 5, 'achieve': 2, 'improve': 5, 'profitability': 2, 'accomplish': 1, 'despite': 3, 'efficiency': 4, 'best': 2, 'effective': 8, 'opportunity': 1, 'efficient': 1, 'resolve': 1, 'stable': 1, 'favorable': 6, 'strong': 2, 'improvement': 3, 'benefit': 6}","{'defer': 13, 'unpaid': 1, 'error': 2, 'idle': 1, 'lack': 1, 'writeoffs': 9, 'dispute': 5, 'faulty': 1, 'unable': 1, 'challenge': 1, 'cancel': 2, 'cancellation': 5, 'negative': 3, 'volatile': 1, 'adverse': 1, 'severity': 1, 'loss': 20, 'limitation': 1, 'omit': 10, 'volatility': 2, 'lag': 1, 'delayed': 1, 'slow': 2, 'delay': 4, 'restructuring': 5, 'breakdown': 1, 'critical': 1, 'underutilized': 1, 'defect': 4, 'decline': 1, 'termination': 1, 'late': 1, 'omission': 2, 'disruption': 3, 'adversely': 2, 'unsold': 1, 'impairment': 11, 'force': 1, 'closing': 50, 'penalty': 2, 'restate': 1}","[('closing', 50), ('loss', 20), ('defer', 13), ('impairment', 11), ('omit', 10), ('writeoffs', 9), ('effective', 8), ('favorable', 6), ('benefit', 6), ('improve', 5), ('cancellation', 5), ('restructuring', 5), ('dispute', 5), ('gain', 5), ('delay', 4), ('positive', 4), ('defect', 4), ('efficiency', 4), ('disruption', 3), ('negative', 3)]",0.0,371,323,43.53,12.0,9.55,2018,81/100,20/20
PULTEGROUP INC MI,822416,2019-01-31,9230,-0.18318781,Negative,"{'enable': 1, 'positive': 3, 'confident': 1, 'gain': 8, 'improve': 3, 'profitability': 2, 'despite': 3, 'efficiency': 4, 'best': 2, 'effective': 9, 'satisfied': 2, 'opportunity': 1, 'progress': 1, 'resolve': 1, 'stable': 1, 'favorable': 8, 'strong': 3, 'improvement': 1, 'benefit': 8}","{'defer': 11, 'unpaid': 1, 'error': 2, 'idle': 1, 'lack': 1, 'writeoffs': 8, 'dispute': 3, 'faulty': 1, 'unable': 1, 'challenge': 1, 'cancel': 3, 'slowdown': 2, 'cancellation': 5, 'negative': 3, 'volatile': 1, 'adverse': 1, 'severity': 1, 'loss': 19, 'limitation': 1, 'litigation': 1, 'omit': 10, 'volatility': 1, 'delayed': 1, 'slow': 2, 'delay': 3, 'restructuring': 3, 'breakdown': 1, 'critical': 1, 'defect': 4, 'writeoff': 1, 'termination': 1, 'late': 1, 'omission': 2, 'disruption': 3, 'adversely': 2, 'unsold': 2, 'impairment': 12, 'force': 1, 'closing': 47, 'penalty': 2, 'restate': 2}","[('closing', 47), ('loss', 19), ('impairment', 12), ('defer', 11), ('omit', 10), ('effective', 9), ('favorable', 8), ('writeoffs', 8), ('benefit', 8), ('gain', 8), ('cancellation', 5), ('defect', 4), ('efficiency', 4), ('improve', 3), ('delay', 3), ('restructuring', 3), ('strong', 3), ('disruption', 3), ('positive', 3), ('cancel', 3)]",0.0,350,387,43.12,12.1,9.74,2019,78/100,20/20
PULTEGROUP INC MI,822416,2020-01-30,7541,-0.138568129,Negative,"{'enable': 1, 'positive': 3, 'confident': 1, 'gain': 10, 'achieve': 1, 'improve': 14, 'profitability': 3, 'efficiency': 1, 'best': 2, 'effective': 4, 'satisfied': 2, 'opportunity': 1, 'strengthen': 1, 'resolve': 1, 'stable': 1, 'favorable': 4, 'able': 1, 'strong': 3, 'improvement': 1, 'benefit': 7, 'strength': 1}","{'defer': 9, 'unpaid': 1, 'error': 2, 'idle': 1, 'writeoffs': 7, 'faulty': 1, 'unable': 1, 'challenge': 1, 'cancel': 2, 'slowdown': 2, 'cancellation': 3, 'negative': 2, 'adverse': 1, 'severity': 1, 'loss': 17, 'limitation': 1, 'litigation': 1, 'omit': 10, 'volatility': 2, 'slow': 3, 'delay': 1, 'breakdown': 1, 'critical': 1, 'defect': 4, 'writeoff': 1, 'decline': 4, 'termination': 1, 'omission': 2, 'adversely': 2, 'unsold': 1, 'impairment': 9, 'force': 1, 'closing': 28, 'confront': 1, 'penalty': 2, 'restate': 2}","[('closing', 28), ('loss', 17), ('improve', 14), ('omit', 10), ('gain', 10), ('impairment', 9), ('defer', 9), ('writeoffs', 7), ('benefit', 7), ('favorable', 4), ('effective', 4), ('decline', 4), ('defect', 4), ('cancellation', 3), ('profitability', 3), ('strong', 3), ('slow', 3), ('positive', 3), ('omission', 2), ('cancel', 2)]",0.0,284,275,42.51,12.3,10.34,2020,76/100,20/20
